,Maize_Closing Stocks,Maize_Domestic Utilization,Maize_Production,Rice_Closing Stocks,Rice_Domestic Utilization,Rice_Production,Soybean_Closing Stocks,Soybean_Domestic Utilization,Soybean_Production,Wheat_Closing Stocks,Wheat_Domestic Utilization,Wheat_Production,class,Country/Region
0,-0.6222608611201889,-0.08079525931060849,0.8662700368434175,-0.8035819067446146,-0.7950902875280438,-0.7691159228655916,-0.012862305578041244,1.6230231611437078,2.1150375686920806,-0.7171671935406873,-0.5458362881710506,-0.25762074182037914,2,Argentina
1,-0.45528898646070604,-0.398152663682709,-0.3888873140430339,-0.4321256123615181,-0.4182275879020053,-0.39351998886287143,-0.46455433610038127,-0.4583774363405978,-0.4583774363405978,0.2411564614548794,0.6519202954804798,2.9744346051590616,1,Australia
2,-0.4587714704951808,0.7701872150965914,1.712488304364652,-0.811947947131263,-0.5977750499820171,-0.57868442962331,-0.5190262410023502,0.439680850136474,2.0233074670798525,-0.8137376927898917,-0.4987424568712238,-0.6669785487823305,2,Brazil
3,-0.5293219193707057,0.7061381827409086,0.8770127640279876,-0.7973122698784988,-0.7579742367764374,-0.8046881510851353,-0.7579742367764374,-0.49121319980308387,-0.010551607837271677,-0.16790374024551713,0.13942464336433721,2.5943637716398533,1,Canada
4,0.8054661014147596,1.5308606732759644,1.7085596905327343,-0.4181653042421612,0.20076087625981745,0.20252276453290138,-1.4413189942545819,-0.40658718130475124,-1.4706418490851962,-0.6421768132485706,-0.11222599053734011,0.042946026656425336,4,China
5,-0.6908310856985832,1.565638323423861,0.2690444900928685,-0.7792005831523994,-0.22155858197831788,-0.19565717755219936,-0.916325665408321,-0.7243505502500306,-0.9148020533832552,-0.12557102439917273,2.1887956416757715,0.5448182666297776,0,Egypt
6,-0.5637003904413784,0.624294572035579,0.3531551656170423,-0.7073934447084592,-0.658653338361585,-0.6846480617465847,-0.6927714128043969,-0.41278657967846455,-0.6743584837400224,-0.4145917688024228,1.643865389247227,2.1875883533834672,1,European Union
7,-0.9289017552898811,-0.42332926912828783,-0.4289576172317325,-0.5187664760997406,1.3936483251359086,1.5737554644461373,-0.9778439127111389,-0.7573594935283725,-0.7715527191805372,-0.49184828951804876,1.1949431660056022,1.1362125771000926,3,India
8,-0.6793835426721897,0.7765601096290651,0.521514242668564,-0.31795490767468854,1.8635737779045685,1.7953796958295682,-0.8021328904071902,-0.6070978156726894,-0.75712479623769,-0.75098732885094,-0.2265748376941882,-0.8157717068221901,3,Indonesia
9,-0.48738300673789803,2.3920294152638966,-0.920529224544871,-0.19113792512898375,1.0028195249917917,0.7941013993127838,-0.8532007969064814,-0.1619622731523483,-0.8666664824341592,-0.5210472205570927,0.509077722310268,-0.6961011324169056,0,Japan
